status,aircraft.iataCode,aircraft.icao24,aircraft.icaoCode,aircraft.regNumber,airline.iataCode,airline.icaoCode,arrival.iataCode,arrival.icaoCode,departure.iataCode,departure.icaoCode,flight.iataNumber,flight.icaoNumber,flight.number,geography.altitude,geography.direction,geography.latitude,geography.longitude,speed.horizontal,speed.isGround,speed.vspeed,system.squawk,system.updated
en-route,A20N,407534,A20N,G-TTND,BA,BAW,BCN,LEBL,LHR,EGLL,BA474,BAW474K,474,11887.2,170.0,45.1533,1.3961,709.316,0.0,0.0,,1763109313
en-route,A320,406B62,A320,G-EUYX,BA,BAW,MAN,EGCC,LHR,EGLL,BA1360,SHT2P,1360,1562.1,26.0,51.5447,-0.2637,535.228,0.0,0.0,,1763109319
en-route,A320,4009D9,A320,G-EUUL,BA,BAW,LHR,EGLL,FCO,LIRF,BA563,BAW563,563,8008.62,308.0,42.2212,10.8949,770.432,0.0,0.0,,1763109273
en-route,A20N,4079F6,A20N,G-TTNO,BA,BAW,LHR,EGLL,LIS,LPPT,BA513,BAW513,513,10988.0,29.0,41.6619,-5.7774,966.744,0.0,0.0,,1763109295
en-route,A20N,4081BF,A20N,G-TTSF,BA,BAW,LHR,EGLL,IST,LTBA,BA681,BAW681,681,11574.8,290.0,51.0582,4.6989,718.576,0.0,0.0,,1763109319
en-route,A320,4009C7,A320,G-EUUJ,BA,BAW,LHR,EGLL,WAW,EPWA,BA851,BAW851W,851,10980.4,267.0,51.9959,6.9302,683.388,0.0,0.0,,1763109330
en-route,A21N,408227,A21N,G-TNEH,BA,BAW,EDI,EGPH,LHR,EGLL,BA1440,SHT8G,1440,7147.56,337.0,54.993,-2.98,750.06,0.0,0.0,,1763109331
en-route,B789,406F7A,B789,G-ZBKN,BA,BAW,SCL,SCEL,LHR,EGLL,BA251,BAW251,251,12192.0,215.0,-7.1317,-47.465,866.736,0.0,0.0,,1763109247
en-route,B772,4007EC,B772,G-YMMA,BA,BAW,LGW,EGKK,PUJ,MDPC,BA2204,BAW2204,2204,12192.0,67.0,48.617,-12.8315,888.96,0.0,0.0,,1763109292
en-route,B772,4006C1,B772,G-VIIO,BA,BAW,LGW,EGKK,UVF,TLPL,BA2158,BAW5KW,2158,11582.4,61.0,48.3485,-11.4512,900.072,0.0,0.0,,1763109296
landed,B772,405BFE,B772,G-YMMU,BA,BAW,LHR,EGLL,BWI,KBWI,BA228,BAW2LJ,228,0.0,270.0,51.4749,-0.4757,0.0,1.0,0.0,,1763109318
en-route,A321,400AFF,A321,G-EUXG,BA,BAW,AGP,LEMG,LGW,EGKK,BA2640,EFW2BZ,2640,11277.6,184.0,39.1617,-4.5345,737.096,0.0,0.0,,1763109295
en-route,A321,4010DC,A321,G-EUXL,BA,BAW,RAK,GMMX,LGW,EGKK,BA2810,EFW5BP,2810,10058.4,186.0,38.3113,-7.5369,748.208,0.0,0.0,,1763109295
en-route,A321,400AFB,A321,G-EUXC,BA,BAW,MLA,LMML,LGW,EGKK,BA2614,EFW9RZ,2614,10660.4,157.0,47.8191,2.9462,740.8,0.0,0.0,,1763109313
en-route,A320,40615B,A320,G-EUYF,BA,BAW,LHR,EGLL,MAN,EGCC,BA1385,SHT3Y,1385,2423.16,146.0,53.2715,-2.1201,477.816,0.0,0.0,,1763109330
en-route,E190,4079D2,E190,G-LCAG,BA,BAW,LCY,EGLC,EDI,EGPH,BA8711,CFE36P,8711,701.04,59.0,51.5069,-0.0918,320.396,0.0,0.0,,1763109318
en-route,A20N,407537,A20N,G-TTNG,BA,BAW,ARN,ESSA,LHR,EGLL,BA776,BAW776F,776,11285.2,51.0,56.3689,7.4137,1011.19,0.0,0.0,,1763109319
en-route,A319,400A7C,A319,G-DBCC,BA,BAW,HAJ,EDDV,LHR,EGLL,BA922,BAW922,922,1935.48,28.0,51.6829,-0.1452,544.488,0.0,0.0,,1763109318
started,A20N,4081C0,A20N,G-TTSE,BA,BAW,LHR,EGLL,EDI,EGPH,BA1439,SHT9A,1439,0.0,149.0,55.95,-3.3642,0.0,1.0,0.0,,1763109316
en-route,A320,400A0E,A320,G-EUUO,BA,BAW,NCL,EGNT,LHR,EGLL,BA1328,SHT12K,1328,784.86,63.0,54.9859,-1.8858,255.576,0.0,0.0,,1763109332
en-route,A319,400804,A319,G-EUPD,BA,BAW,CDG,LFPG,LHR,EGLL,BA302,BAW302,302,434.34,85.0,48.9894,2.5018,251.872,0.0,0.0,,1763109319
en-route,A35K,407AF5,A35K,G-XWBJ,BA,BAW,LHR,EGLL,DEL,VIDP,BA256,BAW256,256,10972.8,307.0,35.5108,63.3158,796.36,0.0,0.0,,1763109298
en-route,A20N,407D75,A20N,G-TTNS,BA,BAW,MAD,LEMD,LHR,EGLL,BA456,BAW456,456,3886.2,138.0,41.1224,-3.9639,501.892,0.0,0.0,,1763109274
en-route,B788,40731C,B788,G-ZBJI,BA,BAW,LHR,EGLL,YYZ,CYYZ,BA98,BAW98T,98,11887.2,85.0,52.8531,-21.5407,824.14,0.0,0.0,,1763109278
en-route,B772,4005C0,B772,G-VIIH,BA,BAW,LHR,EGLL,ATL,KATL,BA9606,BAW9606,9606,10668.0,89.0,52.1147,-10.2066,885.256,0.0,0.0,,1763109282
,B772,4007FB,B772,G-YMMP,BA,BAW,LHR,EGLL,NAS,MYNN,BA252,BAW252N,252,12496.8,72.0,46.1615,-19.2782,903.776,0.0,0.0,,1763109291
en-route,A388,40688D,A388,G-XLEC,BA,BAW,LHR,EGLL,LAX,KLAX,BA268,BAW4E,268,11277.6,50.0,55.9349,-97.564,981.56,0.0,0.0,,1763109278
en-route,A321,400AFD,A321,G-EUXE,BA,BAW,FNC,LPMA,LGW,EGKK,BA2716,EFW52R,2716,10660.4,210.0,47.027,-5.0931,724.132,0.0,0.0,,1763109313
,A320,400981,A320,G-EUUF,BA,BAW,PRG,LKPR,LHR,EGLL,BA852,BAW852,852,10668.0,101.0,51.6744,8.2242,955.632,0.0,0.0,,1763109331
en-route,A319,4008F1,A319,G-EUPW,BA,BAW,BER,EDDB,LHR,EGLL,BA974,BAW974G,974,11277.6,88.0,52.5916,9.2273,976.004,0.0,0.0,,1763109329
started,A20N,407463,A20N,G-TTNB,BA,BAW,MAD,LEMD,LHR,EGLL,BA460,BAW46EZ,460,0.0,182.0,51.4719,-0.4847,0.0,1.0,0.0,,1763109286
en-route,A388,406D1A,A388,G-XLEJ,BA,BAW,LHR,EGLL,MIA,KMIA,BA208,BAW34N,208,12411.5,76.0,46.0364,-27.7331,938.964,0.0,0.0,,1763109291
en-route,B788,40688E,B788,G-ZBJA,BA,BAW,LHR,EGLL,RUH,OERK,BA258,BAW258,258,13098.8,320.0,38.5793,22.2782,801.916,0.0,0.0,,1763109273
en-route,A320,405A47,A320,G-EUUY,BA,BAW,JER,EGJJ,LGW,EGKK,BA2520,EFW9SA,2520,358.14,82.0,49.2044,-2.2377,209.276,0.0,0.0,,1763109317
en-route,E190,406222,E190,G-LCYJ,BA,BAW,LCY,EGLC,DUB,EIDW,BA4461,CFE78X,4461,838.2,272.0,51.436,0.1316,414.848,0.0,0.0,,1763109318
started,A319,400A5B,A319,G-DBCA,BA,BAW,GOT,ESGG,LHR,EGLL,BA790,BAW790E,790,0.0,270.0,51.4659,-0.4877,1.852,1.0,0.0,,1763109313
en-route,B772,4007EF,B772,G-YMMD,BA,BAW,BKK,VTBS,LGW,EGKK,BA2231,BAW2231,2231,1242.06,194.0,13.3493,100.547,418.552,0.0,0.0,,1763109262
en-route,A319,400935,A319,G-EUPZ,BA,BAW,OSL,ENGM,LHR,EGLL,BA768,BAW768,768,9845.04,35.0,52.8719,1.6241,905.628,0.0,0.0,,1763109330
,B772,4007F1,B772,G-YMMF,BA,BAW,LGW,EGKK,SJO,MROC,BA2236,BAW2236,2236,11277.6,63.0,45.5673,-28.0364,927.852,0.0,0.0,,1763109295
en-route,A20N,4080E1,A20N,G-TTNX,BA,BAW,LHR,EGLL,TBS,UGTB,BA331,BAW331,331,11582.4,269.0,47.5375,11.4252,775.988,0.0,0.0,,1763109325
en-route,B788,406A9F,B788,G-ZBJH,BA,BAW,LHR,EGLL,JED,OEJN,BA132,BAW132,132,13106.4,320.0,40.0201,20.779,822.288,0.0,0.0,,1763109273
en-route,A21N,4080E9,A21N,G-TNED,BA,BAW,LHR,EGLL,TLV,LLBG,BA407,BAW407,407,10340.3,296.0,48.9648,11.8814,770.432,0.0,0.0,,1763109318
started,A20N,407536,A20N,G-TTNF,BA,BAW,CPH,EKCH,LHR,EGLL,BA808,BAW808,808,0.0,180.0,51.4681,-0.4868,0.0,1.0,0.0,,1763109318
en-route,A20N,40822E,A20N,G-TTSG,BA,BAW,KEF,BIKF,LHR,EGLL,BA894,BAW894,894,10957.6,330.0,55.6649,-3.5741,777.84,0.0,0.0,,1763109319
en-route,A20N,4080E3,A20N,G-TTNY,BA,BAW,VCE,LIPZ,LHR,EGLL,BA592,BAW592,592,11285.2,146.0,48.4712,2.3934,740.8,0.0,0.0,,1763109313
en-route,A319,40093F,A319,G-EUOG,BA,BAW,INV,EGPE,LHR,EGLL,BA1420,SHT16C,1420,6202.68,334.0,52.1597,-0.5042,713.02,0.0,0.0,,1763109330
en-route,A20N,4076CC,A20N,G-TTNI,BA,BAW,LHR,EGLL,LCA,LCLK,BA665,BAW665,665,10965.2,307.0,46.3695,18.0211,796.36,0.0,0.0,,1763109324
en-route,A320,40688A,A320,G-EUYO,BA,BAW,AGP,LEMG,LHR,EGLL,BA422,BAW422,422,10668.0,186.0,44.3745,-3.7883,677.832,0.0,0.0,,1763109314
en-route,A319,4008B2,A319,G-EUPR,BA,BAW,AMS,EHAM,LHR,EGLL,BA432,BAW432,432,1889.76,86.0,52.5456,4.2422,535.228,0.0,0.0,,1763109319
en-route,A320,4009DA,A320,G-EUUM,BA,BAW,LIN,LIML,LHR,EGLL,BA566,BAW566,566,11277.6,144.0,48.915,1.9045,740.8,0.0,0.0,,1763109318
en-route,B789,406F75,B789,G-ZBKI,BA,BAW,KUL,WMKK,LHR,EGLL,BA33,BAW33,33,10736.6,150.0,4.8676,100.606,881.552,0.0,0.0,,1763109294
en-route,A320,4063DE,A320,G-EUYJ,BA,BAW,LHR,EGLL,MUC,EDDM,BA957,BAW957,957,1287.78,54.0,51.4705,-0.7733,359.288,0.0,0.0,,1763109319
en-route,A320,400A26,A320,G-EUUR,BA,BAW,LHR,EGLL,OTP,LROP,BA889,BAW889,889,10972.8,288.0,50.7408,6.1223,742.652,0.0,0.0,,1763109329
en-route,A319,400F9A,A319,G-DBCK,BA,BAW,LHR,EGLL,OSL,ENGM,BA775,BAW775,775,2415.54,257.0,51.5954,-0.5852,433.368,0.0,0.0,,1763109319
en-route,A320,406A3D,A320,G-EUYT,BA,BAW,VIE,LOWW,LHR,EGLL,BA692,BAW692,692,11277.6,109.0,49.4127,12.3686,898.22,0.0,0.0,,1763109318
en-route,A20N,4075FD,A20N,G-TTNH,BA,BAW,LHR,EGLL,ARN,ESSA,BA785,BAW785,785,9144.0,218.0,52.4055,2.4528,757.468,0.0,0.0,,1763109330
en-route,A35K,407799,A35K,G-XWBC,BA,BAW,LHR,EGLL,PHX,KPHX,BA288,BAW3GB,288,11888.4,57.0,56.8823,-87.8281,937.112,0.0,0.0,,1763109276
en-route,A20N,408134,A20N,G-TTSA,BA,BAW,LHR,EGLL,AMM,OJAI,BA335,BAW335,335,11582.4,321.0,40.5286,21.7183,753.764,0.0,0.0,,1763109273
landed,A20N,407462,A20N,G-TTNC,BA,BAW,LHR,EGLL,NCE,LFMN,BA353,BAW353,353,0.0,270.0,51.4688,-0.4863,0.0,1.0,0.0,,1763109316
en-route,A21N,4076E3,A21N,G-NEOU,BA,BAW,FRA,EDDF,LHR,EGLL,BA900,BAW900,900,11894.8,115.0,51.5771,5.5868,896.368,0.0,0.0,,1763109317
en-route,A320,405EE0,A320,G-EUYC,BA,BAW,GIB,LXGB,LHR,EGLL,BA496,BAW8LX,496,3093.72,192.0,51.177,-0.4661,485.224,0.0,0.0,,1763109319
en-route,A20N,407B8E,A20N,G-TTNR,BA,BAW,FCO,LIRF,LHR,EGLL,BA550,BAW550,550,11879.6,141.0,48.6111,2.144,770.432,0.0,0.0,,1763109314
en-route,A319,4008AE,A319,G-EUPO,BA,BAW,NCE,LFMN,LHR,EGLL,BA340,BAW340E,340,11879.6,150.0,49.3193,0.871,687.092,0.0,0.0,,1763109319
en-route,A321,400AFE,A321,G-EUXF,BA,BAW,FAO,LPFR,LGW,EGKK,BA2660,EFW79V,2660,10058.4,184.0,39.0956,-7.5145,750.06,0.0,0.0,,1763109295
started,A320,406B5A,A320,G-GATK,BA,BAW,LCA,LCLK,LGW,EGKK,BA2784,EFW33LZ,2784,0.0,191.0,51.1473,-0.214,0.0,1.0,0.0,,1763109318
en-route,E190,406230,E190,G-LCYK,BA,BAW,LIN,LIML,LCY,EGLC,BA7301,CFE92Q,7301,0.0,90.0,45.4581,9.2807,0.0,1.0,0.0,,1763109280
en-route,A321,400AFC,A321,G-EUXD,BA,BAW,TFS,GCTS,LGW,EGKK,BA2700,EFW91CN,2700,10066.0,211.0,47.7355,-4.4634,735.244,0.0,0.0,,1763109314
en-route,A320,406B5B,A320,G-GATL,BA,BAW,SSH,HESH,LGW,EGKK,BA2814,EFW5LE,2814,3589.02,109.0,51.144,0.4333,635.236,0.0,0.0,,1763109318
,A320,406B84,A320,G-GATS,BA,BAW,LPA,GCLP,LGW,EGKK,BA2706,EFW1QB,2706,7642.86,212.0,50.5688,-1.7557,748.208,0.0,0.0,,1763109318
en-route,A320,400A25,A320,G-EUUP,BA,BAW,LHR,EGLL,BLQ,LIPE,BA547,BAW547Q,547,2446.02,267.0,51.3415,-0.3869,438.924,0.0,0.0,,1763109317
en-route,B77W,780A98,B77W,B-KQZ,CX,CPA,HKG,VHHH,MEL,YMML,CX104,CPA104,104,10363.2,330.0,-11.2733,133.144,909.332,0.0,0.0,,1763109287
,B77W,780A35,B77W,B-KQC,CX,CPA,HKG,VHHH,SFO,KSFO,CX873,CPA873,873,9144.0,260.0,36.861,-134.859,966.744,0.0,0.0,,1763109304
landed,B744,78021A,B744,B-LID,CX,CPA,DWC,OMDW,HKG,VHHH,CX37,CPA037,37,0.0,120.0,24.8947,55.148,0.0,1.0,0.0,,1763109029
en-route,B77W,780A9C,B77W,B-HNR,CX,CPA,PER,YPPH,HKG,VHHH,CX171,CPA171,171,10058.4,152.0,17.6303,116.582,909.332,0.0,0.0,,1763109291
en-route,B77W,780A17,B77W,B-KPV,CX,CPA,HKG,VHHH,LAX,KLAX,CX881,CPA881,881,8839.2,268.0,34.1837,-126.196,892.664,0.0,0.0,,1763109328
en-route,B77W,780220,B77W,B-KPI,CX,CPA,MEL,YMML,HKG,VHHH,CX163,CPA163,163,10668.0,166.0,-14.3301,130.518,922.296,0.0,0.0,,1763109288
en-route,A333,780237,A333,B-LAL,CX,CPA,HKG,VHHH,CGK,WIII,CX776,CPA776,776,11582.4,30.0,-2.2945,109.827,853.772,0.0,0.0,,1763109293
en-route,B77W,780A89,B77W,B-KQU,CX,CPA,JFK,KJFK,HKG,VHHH,CX830,CPA830,830,10058.4,53.0,61.1388,177.279,1151.94,0.0,0.0,,1763109304
en-route,A35K,789231,A35K,B-LXK,CX,CPA,ORD,KORD,HKG,VHHH,CX806,CPA806,806,10668.0,58.0,37.7026,146.687,1074.16,0.0,0.0,,1763109308
en-route,A35K,789217,A35K,B-LXE,CX,CPA,YYZ,CYYZ,HKG,VHHH,CX828,CPA828,828,11277.6,46.0,47.4424,171.296,1074.16,0.0,0.0,,1763109304
en-route,B77W,780A3B,B77W,B-KQI,CX,CPA,HKG,VHHH,JFK,KJFK,CX831,CPA831,831,11612.9,184.0,32.0065,114.6,1611.24,0.0,0.0,,1763109290
en-route,A35K,789214,A35K,B-LXB,CX,CPA,LHR,EGLL,HKG,VHHH,CX257,CPA257,257,10972.8,262.0,41.4394,59.9633,787.1,0.0,0.0,,1763109298
en-route,B773,78921C,B773,B-HNU,CX,CPA,CGK,WIII,HKG,VHHH,CX719,CPA719,719,7124.7,183.0,21.0847,114.011,863.032,0.0,0.0,,1763109284
en-route,A359,789203,A359,B-LRV,CX,CPA,BNE,YBBN,HKG,VHHH,CX157,CPA157,157,11887.2,146.0,-1.0789,129.522,901.924,0.0,0.0,,1763109250
en-route,B77W,780A64,B77W,B-KQP,CX,CPA,LAX,KLAX,HKG,VHHH,CX884,CPA884,884,10058.4,59.0,36.4215,146.188,1146.39,0.0,0.0,,1763109308
en-route,B77W,780A3C,B77W,B-KQJ,CX,CPA,LHR,EGLL,HKG,VHHH,CX253,CPA253,253,9174.48,318.0,33.5521,104.152,916.74,0.0,0.0,,1763109293
,A333,780A0D,A333,B-LAP,CX,CPA,HKG,VHHH,HGH,ZSHC,CX961,CPA961,961,6774.18,207.0,29.2071,119.58,768.58,0.0,0.0,,1763109304
en-route,B773,789236,B773,B-HNW,CX,CPA,TPE,RCTP,NRT,RJAA,CX451,CPA451,451,10363.2,234.0,32.0551,131.173,740.8,0.0,0.0,,1763109308
en-route,A333,780A7E,A333,B-LBD,CX,CPA,TPE,RCTP,NGO,RJGG,CX531,CPA531,531,12192.0,240.0,32.5204,132.492,700.056,0.0,0.0,,1763109307
en-route,B773,789235,B773,B-HNV,CX,CPA,TPE,RCTP,KIX,RJBB,CX565,CPA565,565,10363.2,231.0,31.0074,129.545,755.616,0.0,0.0,,1763109307
en-route,A35K,789215,A35K,B-LXC,CX,CPA,HKG,VHHH,YYZ,CYYZ,CX829,CPA829,829,10668.0,26.0,64.6694,-68.1519,992.672,0.0,0.0,,1763109298
en-route,A35K,789269,A35K,B-LXP,CX,CPA,HKG,VHHH,JFK,KJFK,CX843,CPA843,843,10668.0,22.0,52.7705,-64.5863,913.036,0.0,0.0,,1763109291
en-route,A359,780AAA,A359,B-LRF,CX,CPA,JFK,KJFK,HKG,VHHH,CX844,CPA844,844,12496.8,110.0,45.564,-91.7704,1037.12,0.0,0.0,,1763109277
en-route,B77W,780A8B,B77W,B-KQW,CX,CPA,HKG,VHHH,LHR,EGLL,CX254,CPA254,254,11308.1,177.0,31.816,104.636,842.66,0.0,0.0,,1763109298
unknown,B773,780172,B773,B-HNJ,CX,CPA,NRT,RJAA,TPE,RCTP,CX450,CPA450,450,327.66,329.0,35.7427,140.423,279.652,0.0,0.0,,1763108544
en-route,A359,780AAD,A359,B-LRJ,CX,CPA,LHR,EGLL,HKG,VHHH,CX239,CPA239,239,11612.9,301.0,46.7726,83.1063,764.876,0.0,0.0,,1763109297
en-route,B77W,780A19,B77W,B-KPX,CX,CPA,HKG,VHHH,SYD,YSSY,CX100,CPA100,100,10363.2,322.0,-5.3094,135.347,937.112,0.0,0.0,,1763109250
en-route,A333,780191,A333,B-HLQ,CX,CPA,KUL,WMKK,HKG,VHHH,CX725,CPA725,725,4572.0,13.0,3.253,101.83,516.708,0.0,0.0,,1763109294
en-route,A21N,789290,A21N,B-HPR,CX,CPA,HKG,VHHH,HKT,VTSP,CX770,CPA770,770,11308.1,70.0,20.5389,110.858,881.552,0.0,0.0,,1763109287
unknown,B77W,78023D,B77W,B-KPQ,CX,CPA,HKG,VHHH,NRT,RJAA,CX527,CPA527,527,10972.8,229.0,28.678,126.186,794.508,0.0,0.0,,1763108003
en-route,A35K,78922F,A35K,B-LXI,CX,CPA,HKG,VHHH,BOS,KBOS,CX811,CPA811,811,10668.0,33.0,63.9366,-53.4315,1050.08,0.0,0.0,,1763109298
,A333,780235,A333,B-LAJ,CX,CPA,HKG,VHHH,PVG,ZSPD,CX377,CPA377,377,9144.0,248.0,22.5132,116.405,814.88,0.0,0.0,,1763109282
,A333,780192,A333,B-HLR,CX,CPA,PEK,ZBAA,HKG,VHHH,CX392,CPA392,392,2118.36,28.0,39.5968,116.632,440.776,0.0,0.0,,1763109303
landed,B773,78921B,B773,B-HNS,CX,CPA,MNL,RPLL,HKG,VHHH,CX919,CPA919,919,0.0,45.0,14.5185,121.013,0.0,1.0,0.0,,1763109066
en-route,A333,780A4A,A333,B-LAX,CX,CPA,SUB,WARR,HKG,VHHH,CX779,CPA779,779,11277.6,192.0,9.7048,116.13,864.884,0.0,0.0,,1763109263
en-route,B773,780173,B773,B-HNK,CX,CPA,HKG,VHHH,ICN,RKSI,CX411,CPA411,411,10972.8,237.0,23.1285,118.836,840.808,0.0,0.0,,1763109289
en-route,A333,7801C7,A333,B-LAB,CX,CPA,BKK,VTBS,HKG,VHHH,CX751,CPA751,751,12192.0,235.0,16.5191,104.707,851.92,0.0,0.0,,1763109289
,A333,780A5A,A333,B-HWM,CX,CPA,ICN,RKSI,HKG,VHHH,CX418,CPA418,418,11887.2,19.0,31.4974,125.819,940.816,0.0,0.0,,1763109308
en-route,B77W,78023E,B77W,B-KPR,CX,CPA,HKG,VHHH,PEK,ZBAA,CX391,CPA391,391,8412.48,195.0,22.9837,113.699,796.36,0.0,0.0,,1763109289
en-route,A359,780AB6,A359,B-LRK,CX,CPA,HKG,VHHH,PVG,ZSPD,CX367,CPA367,367,2697.48,223.0,22.0438,114.554,457.444,0.0,0.0,,1763109289
en-route,A333,78019C,A333,B-HLT,CX,CPA,HKG,VHHH,NKG,ZSNJ,CX357,CPA357,357,68.58,71.0,22.3175,113.869,274.096,0.0,0.0,,1763109238
en-route,A333,7801B9,A333,B-HYQ,CX,CPA,PVG,ZSPD,HKG,VHHH,CX380,CPA380,380,10088.9,48.0,23.6176,118.141,911.184,0.0,0.0,,1763109290
en-route,A359,789234,A359,B-LQB,CX,CPA,NRT,RJAA,HKG,VHHH,CX500,CPA500,500,12496.8,44.0,24.0732,120.662,966.744,0.0,0.0,,1763109289
unknown,A333,7801C9,A333,B-LAD,CX,CPA,HKG,VHHH,NGO,RJGG,CX539,CPA539,539,12192.0,229.0,28.7589,126.295,764.876,0.0,0.0,,1763109202
en-route,B77W,780A8A,B77W,B-KQV,CX,CPA,HKG,VHHH,HND,RJTT,CX549,CPA549,549,11582.4,237.0,31.8838,131.436,727.836,0.0,0.0,,1763109307
en-route,A333,780A81,A333,B-LBG,CX,CPA,KTI,VDKT,HKG,VHHH,CX605,CPA605,605,7909.56,207.0,20.9095,113.971,848.216,0.0,0.0,,1763109290
en-route,A333,78018D,A333,B-HLM,CX,CPA,HKG,VHHH,TAO,ZSQD,CX951,CPA951,951,11612.9,216.0,25.3543,120.175,807.472,0.0,0.0,,1763109290
en-route,B773,7801AF,B773,B-HNM,CX,CPA,SIN,WSSS,HKG,VHHH,CX635,CPA635,635,10972.8,216.0,15.3125,110.887,896.368,0.0,0.0,,1763109290
en-route,A333,780A0B,A333,B-LAN,CX,CPA,PEN,WMKP,HKG,VHHH,CX621,CPA621,621,10972.8,215.0,15.7208,111.32,872.292,0.0,0.0,,1763109289
en-route,A333,7801C6,A333,B-LAA,CX,CPA,TPE,RCTP,HKG,VHHH,CX472,CPA472,472,10668.0,67.0,22.0324,117.554,918.592,0.0,0.0,,1763109283
en-route,B773,7801B7,B773,B-HNO,CX,CPA,MNL,RPLL,HKG,VHHH,CX903,CPA903,903,1828.8,180.0,22.2583,114.087,544.488,0.0,0.0,,1763109290
en-route,A21N,78924D,A21N,B-HPH,CX,CPA,HKG,VHHH,CGO,ZHCC,CX957,CPA957,957,8404.86,184.0,32.7302,114.669,783.396,0.0,0.0,,1763109288
en-route,A333,780A58,A333,B-LBB,CX,CPA,HKG,VHHH,FUK,RJFF,CX589,CPA589,589,12192.0,229.0,29.7555,127.69,744.504,0.0,0.0,,1763109307
unknown,A359,780AB7,A359,B-LRL,CX,CPA,HKG,VHHH,LHR,EGLL,CX256,CPA256,256,548.64,71.0,22.2737,113.805,333.36,0.0,0.0,,1763109202
en-route,B77W,780A63,B77W,B-KQO,CX,CPA,HKG,VHHH,SYD,YSSY,CX162,CPA162,162,11582.4,312.0,19.1432,117.659,913.036,0.0,0.0,,1763109282
en-route,B77W,780A67,B77W,B-KQS,CX,CPA,SYD,YSSY,HKG,VHHH,CX139,CPA139,139,10668.0,134.0,-26.1201,146.568,988.968,0.0,0.0,,1763109286
en-route,B748,780233,B748,B-LJC,CX,CPA,HKG,VHHH,ANC,PANC,CX81,CPA081,81,8503.92,267.0,61.2047,-152.412,775.988,0.0,0.0,,1763109308
en-route,A333,780A82,A333,B-LBH,CX,CPA,HKG,VHHH,TFU,TFU,CX987,CPA987,987,4671.06,156.0,21.8739,113.604,683.388,0.0,0.0,,1763109289
en-route,A333,78018E,A333,B-HLN,CX,CPA,HKT,VTSP,HKG,VHHH,CX773,CPA773,773,11582.4,240.0,15.9337,107.492,870.44,0.0,0.0,,1763109289
landed,A359,780AA2,A359,B-LRB,CX,CPA,HKG,VHHH,SIN,WSSS,CX690,CPA690,690,0.0,70.0,22.3282,113.908,46.3,1.0,0.0,,1763109239
en-route,B748,XXC,B748,XXB,CX,CPA,ANC,PANC,HKG,VHHH,CX2094,CPA2094,2094,9448.8,50.0,51.1566,164.281,1159.35,0.0,0.0,,1763109306
en-route,B748,780A6E,B748,B-LJK,CX,CPA,HKG,VHHH,ANC,PANC,CX3287,CPA3287,3287,11582.4,225.0,38.4648,142.655,694.5,0.0,0.0,,1763109309
en-route,B748,780A3D,B748,B-LJH,CX,CPA,ANC,PANC,HKG,VHHH,CX3504,CPA3504,3504,10058.4,58.0,55.5473,174.414,1161.2,0.0,0.0,,1763109304
landed,B77W,780212,B77W,B-KPF,CX,CPA,HKG,VHHH,BKK,VTBS,CX618,CPA618,618,0.0,70.0,22.3315,113.918,37.04,1.0,0.0,,1763109239
en-route,A21N,78924C,A21N,B-HPG,CX,CPA,HKG,VHHH,ICN,RKSI,CX453,CPA453,453,1143.0,315.0,21.9404,113.926,438.924,0.0,0.0,,1763109237
en-route,A359,789276,A359,B-LQH,CX,CPA,HKG,VHHH,SFO,KSFO,CX893,CPA893,893,10972.8,272.0,34.0093,-145.636,911.184,0.0,0.0,,1763109308
en-route,A333,780190,A333,B-HLP,CX,CPA,SIN,WSSS,HKG,VHHH,CX657,CPA657,657,3672.84,181.0,22.0032,114.096,681.536,0.0,0.0,,1763109290
en-route,A21N,789291,A21N,B-HPS,CX,CPA,HKG,VHHH,BKK,VTBS,CX674,CPA674,674,1402.08,71.0,13.7925,100.786,435.22,0.0,0.0,,1763109264
en-route,A35K,789247,A35K,B-LXO,CX,CPA,HKG,VHHH,YYZ,CYYZ,CX805,CPA805,805,12222.5,198.0,30.7769,114.308,814.88,0.0,0.0,,1763109293
en-route,A35K,789213,A35K,B-LXA,CX,CPA,HKG,VHHH,ORD,KORD,CX807,CPA807,807,11590.0,184.0,48.7786,115.402,822.288,0.0,0.0,,1763109295
en-route,A359,789201,A359,B-LRT,CX,CPA,HKG,VHHH,BNE,YBBN,CX150,CPA150,150,11582.4,330.0,9.9195,124.21,926.0,0.0,0.0,,1763109249
en-route,A21N,789264,A21N,B-HPN,CX,CPA,HKG,VHHH,NGB,ZSNB,CX949,CPA949,949,5875.02,251.0,22.389,115.284,601.9,0.0,0.0,,1763109290
en-route,B77W,780A97,B77W,B-KQY,CX,CPA,YVR,CYVR,HKG,VHHH,CX838,CPA838,838,9448.8,58.0,23.1342,119.514,944.52,0.0,0.0,,1763109290
en-route,B77W,780A38,B77W,B-KQF,CX,CPA,HKG,VHHH,YVR,CYVR,CX837,CPA837,837,10363.2,233.0,30.6721,129.234,764.876,0.0,0.0,,1763109307
en-route,B748,780A1C,B748,B-LJD,CX,CPA,LAX,KLAX,ANC,PANC,CX2082,CPA2082,2082,10058.4,108.0,58.1228,-130.571,1018.6,0.0,0.0,,1763109304
